OBJECTID,AllBridges_2013April_BDEPT,AllBridges_2013April_BIN,AllBridges_2013April_FHWA_Record,AllBridges_2013April_Health_Index,AllBridges_2013April_Item___6A,AllBridges_2013April_Item___7,AllBridges_2013April_Item___8_Bridge_Cat,AllBridges_2013April_Item___8_Owner,AllBridges_2013April_Item__16A,AllBridges_2013April_Item__16B,AllBridges_2013April_Item__16C,AllBridges_2013April_Item__17A,AllBridges_2013April_Item__17B,AllBridges_2013April_Item__17C,AllBridges_2013April_Item__26,AllBridges_2013April_Item__28A,AllBridges_2013April_Item__29,AllBridges_2013April_Item__30,AllBridges_2013April_Item__32,AllBridges_2013April_Item__34,AllBridges_2013April_Item__49,AllBridges_2013April_Item__52,AllBridges_2013April_Item__58,AllBridges_2013April_Item_104,AllBridges_2013April_Posting_2_Axle,AllBridges_2013April_Posting_3_Axle,AllBridges_2013April_Posting_5_Axle,AllBridges_2013April_Struct_Def,AllBridges_2013April_Town_Name,AllBridges_2013April_RPA
1307,S05031,31V,True,0.7435,US  1 BROADWAY,HWY   LYNN FLLS RP,NBI,DOT,42,28,48.882,71,1,17.7204,14,2,8600,2010,15.2,9,48.5,18.1,6,False,0,0,0,False,Saugus,MAPC
1308,S05037,3AQ,True,0.6993,ST 99 NB CONN,US  1 SB/BROADWAY,NBI,DOT,42,27,5.7384,71,1,25.7772,14,2,58000,2012,12.5,31,24.7,13.8,7,True,0,0,0,False,Saugus,MAPC
1309,S07004,42C,True,0.8809,WATER TIDAL INLET,HWY   ED FOSTER RD,NBI,MUN,42,11,32.4816,70,43,19.254,17,2,4100,2011,6.4,0,20.1,7.2,6,False,0,0,0,False,Scituate,MAPC
1310,S07005,9PU,True,0.9984,RR    MBTA,HWY   STOCKBDGE RD,634,DOT,42,10,46.67,70,44,50.79,16,2,8000,2013,8,1,41.5,10.54,8,False,0,0,0,False,Scituate,MAPC
1311,S07009,B6V,True,1,WATER BOUND BROOK,HWY   COUNTRY WAY,NBI,MUN,42,13,10.3332,70,47,14.1036,16,2,6080,2011,7.9,0,6.1,10.3632,N,False,0,0,0,False,Scituate,MAPC
1312,S07016,76Q,True,0.9622,WATER SATUIT BROOK,HWY   FRONT ST,NBI,MUN,42,11,34.42,70,43,34.23,16,2,21000,2011,9.7,30,7.8,0,N,False,0,0,0,False,Scituate,MAPC
1313,S09001,40Q,True,0.7704,RR    AMTRAK/MBTA,HWY   S MAIN ST,634,DOT,42,6,40.1976,71,11,30.8796,16,2,22900,2011,12.2,30,24.4,15.7,5,False,0,0,0,False,Sharon,MAPC
1314,S09003,40N,True,0.5242,RR    AMTRAK/MBTA,HWY   MASKWONICUT,634,DOT,42,7,58.26,71,10,38.6436,17,2,3100,2011,7.86,0,11,8.9,6,False,8,10,16,False,Sharon,MAPC
1315,S09004,ACY,True,1,RR    AMTRAK/MBTA,ST 27 DEPOT ST,634,DOT,42,7,30,71,11,1,14,2,22400,2012,9.1,0,74.7,13.6,9,True,0,0,0,False,Sharon,MAPC
1316,S09007,3VQ,True,0.8252,I  95 NB,ST 27 HIGH PLN ST,NBI,DOT,42,8,24.0612,71,12,44.3628,14,2,9800,2013,12.2,33,52.7,14.9,4,True,0,0,0,False,Sharon,MAPC
1317,S09008,3VP,True,0.9385,I  95 SB,ST 27 HIGH PLN ST,NBI,DOT,42,8,24.5508,71,12,49.2336,14,2,8800,2013,12.2,38,54.9,14.9,5,True,0,0,0,False,Sharon,MAPC
1318,S09009,3PT,True,0.9714,I  95 SB,US  1 NB/GL EDWRDS,NBI,DOT,42,7,58,71,13,22,12,2,32000,2011,11,56,82.3,12.9,7,True,0,0,0,False,Sharon,MAPC
1319,S09010,3PR,True,0.9744,I  95 NB,US  1 NB/GL EDWRDS,NBI,DOT,42,7,52.0248,71,13,21.5,12,2,36000,2011,11,46,63.7,12.9,7,True,0,0,0,False,Sharon,MAPC
1320,S09011,3PQ,True,0.9687,I  95,US  1 NB/GL EDWRDS,NBI,DOT,42,7,32.5,71,13,39.4004,12,2,36000,2011,11,45,122.2,12.9,7,True,0,0,0,False,Sharon,MAPC
1321,S09012,3R8,True,0.7421,HWY   OLD POST RD,I  95 NB,NBI,DOT,42,7,15.2976,71,13,48.9072,11,4,87100,2012,15.2,53,56.4,17.1,6,True,0,0,0,False,Sharon,MAPC
1322,S09013,3R9,True,0.7392,HWY   OLD POST RD,I  95 SB,NBI,DOT,42,7,19.974,71,13,50.0124,11,3,50000,2012,15.2,46,51.2,17.1,6,True,0,0,0,False,Sharon,MAPC
1323,S09014,3Y8,True,0.544,I  95 NB,HWY   S WALPOLE ST,NBI,DOT,42,6,22.2696,71,13,49.7532,19,2,1800,2012,9.8,1,52.4,12.4,5,False,0,0,0,False,Sharon,MAPC
1324,S09015,3R7,True,0.6317,HWY   S WALPOLE ST,I  95 SB,NBI,DOT,42,6,21.5388,71,13,53.8428,11,3,50000,2012,15.2,1,35.7,17.1,6,True,0,0,0,False,Sharon,MAPC
1325,S09016,3VX,True,0.3715,I  95 SB,HWY   S MAIN ST,NBI,DOT,42,5,31.7256,71,13,31.152,16,2,19600,2012,13.4,30,27.4,16.1,6,False,0,0,0,False,Sharon,MAPC
1326,S09016,3VY,True,0.5205,I  95 NB,HWY   S MAIN ST,NBI,DOT,42,5,33.72,71,13,28.6104,16,2,19600,2012,13.4,30,26.8,16.1,6,False,0,0,0,False,Sharon,MAPC
1327,S09018,40P,True,0.933,RR    AMTRAK/MBTA,HWY   WOLMLPOAG ST,634,DOT,42,5,12.246,71,11,44.0196,17,2,4000,2011,11.9,0,29.3,15,7,False,0,0,0,False,Sharon,MAPC
1328,S12003,B2Y,True,1,RR    CSX,HWY   WHITNEY ST,634,DOT,42,14,23,71,24,56,17,2,2990,2011,7.9,11,8.5,10.9728,8,False,0,0,0,False,Sherborn,MAPC
1329,S17005,3G2,True,0.7698,RR    MBTA/BMRR,HWY   CROSS ST,634,DOT,42,22,58.8648,71,5,24.3348,17,2,10300,2011,8.5,34,34.4,14.3,5,False,0,0,0,True,Somerville,MAPC
1330,S17006,3G3,True,0.8566,RR    MBTA/BMRR,HWY   WALNUT ST,634,DOT,42,23,10.698,71,5,37.8204,17,2,4400,2011,7.6,29,24.9,12.3,7,False,0,0,0,False,Somerville,MAPC
1331,S17007,3G4,True,0.9494,RR    MBTA/BMRR,HWY   MEDFORD ST,634,DOT,42,23,14.4599,71,5,43.2599,16,2,12500,2011,11,21,45.7,15.2,7,False,0,0,0,False,Somerville,MAPC
1332,S17008,3G5,True,0.875,RR    MBTA/BMRR,HWY   SCHOOL ST,634,DOT,42,23,18.2616,71,5,52.8036,17,2,8900,2012,9.7,4,23.7,14,7,False,0,0,0,False,Somerville,MAPC
1333,S17009,3G6,True,0.8734,RR    MBTA/BMRR,HWY   SYCAMORE ST,634,DOT,42,23,22.992,71,6,2.9988,19,1,2570,2012,7.9,2,23.7,12.9,7,False,0,0,0,False,Somerville,MAPC
1334,S17010,3G7,True,0.7369,RR    MBTA/BMRR,HWY   CENTRAL ST,634,DOT,42,23,25.5516,71,6,8.6292,17,2,10300,2012,8.5,4,24.1,12.4,6,False,0,0,0,False,Somerville,MAPC
1335,S17011,AW2,True,1,RR    MBTA/BMRR,HWY   LOWELL ST,634,DOT,42,23,36.0024,71,6,22.1832,17,2,2570,2012,0,32,25.9,12.4,8,False,0,0,0,False,Somerville,MAPC
1336,S17012,AE7,True,0.9993,RR    MBTA/BMRR,HWY   CEDAR ST,634,DOT,42,23,49.73,71,6,33.43,17,2,8500,2011,7.9,37,23.7,11.8,8,False,0,0,0,False,Somerville,MAPC
1337,S17013,3GA,True,0.92,RR    MBTA/BMRR,HWY   BROADWAY,634,DOT,42,23,58.02,71,6,38.124,16,4,12856,2012,17.1,36,22.4,22.5,6,False,0,0,0,False,Somerville,MAPC
1338,S17015,3GG,True,1,RR    BMRR SPUR,HWY   LOWELL ST,634,DOT,42,23,33.2124,71,6,24.4476,17,2,2570,2012,7.3,0,14.6,12.3,8,False,0,0,0,False,Somerville,MAPC
1339,S17016,3GF,True,0.567,RR    MBTA/BMRR,HWY   WEBSTER AVE,634,DOT,42,22,40.3212,71,5,45,17,4,11150,2011,15.8,99,29.1,21,7,False,11,21,33,False,Somerville,MAPC
1340,S17017,3GE,True,0.9853,RR    MBTA/BMRR,HWY   WASHNGTON ST,634,DOT,42,22,45.6312,71,5,57.1488,16,2,13700,2012,12.2,45,19.8,18.1,7,False,0,0,0,False,Somerville,MAPC
1341,S17018,3GD,True,0.8217,RR    MBTA/BMRR,HWY   DANE ST,634,DOT,42,22,51.3228,71,6,16.992,17,2,9700,2011,8.2,6,23.3,13,7,False,0,0,0,False,Somerville,MAPC
1342,S17019,3GC,True,0.601,RR    MBTA/BMRR,HWY   BEACON ST,634,DOT,42,23,12.246,71,6,59.4576,14,3,11000,2012,19.5,32,19.7,21.9,7,False,0,0,0,False,Somerville,MAPC
1343,S17020,3GB,True,1,RR    MBTA/BMRR,HWY   PROSPECT ST,634,DOT,42,22,39.0612,71,5,44.0988,14,2,20600,2012,11,8,12.2,14.9,7,False,0,0,0,False,Somerville,MAPC
1344,S17022,4E2,True,0.8491,RR    MBTA/BMRR,ST 28 MCGRATH HWY,NBI,DOT,42,23,3.7896,71,5,29,14,6,37700,2010,25.6,46,53,32.9,7,True,20,24,36,False,Somerville,MAPC
1345,S17024,4E3,True,0.7627,COMB  POPLAR ST & MBTA,ST 28 MCGRATH HWY,NBI,DOT,42,22,31.5876,71,5,9.5928,12,6,52000,2011,11,8,121.9,26.8,6,True,0,0,0,False,Somerville,MAPC
1346,S17025,4E4,True,0.5628,HWY   GILMAN ST,ST 28 MCGRATH HWY,NBI,DOT,42,23,6.5004,71,5,29.9868,14,6,62000,2011,25.9,20,16.5,33.5,6,True,0,0,0,False,Somerville,MAPC
1347,S17029,3BN,True,0.7823,HWY   SHORE DR,I  93,NBI,DOT,42,23,50.6004,71,5,28.3596,11,8,142000,2012,40.8,0,26.2,42.4,6,True,0,0,0,False,Somerville,MAPC
1348,S17031,3BH,True,0.717,ST 28 & ST38 & TEMPLE ST,I  93,NBI,DOT,42,23,36.1716,71,5,10.0824,11,8,150000,2013,38.1,0,716.9,42.4,5,True,0,0,0,False,Somerville,MAPC
1349,S17032,4E1,True,0.8189,ST 28 NB/FELLSWAY,ST 38 MYSTIC AVE,NBI,DOT,42,23,38.5296,71,5,13.0704,16,5,29500,2012,8.5,0,11.6,9.8,5,False,0,0,0,False,Somerville,MAPC
1350,S17033,3BL,True,0.8669,OTHER PEDESTRIAN,I  93 NB ON RAMP,NBI,DOT,42,23,33.2,71,5,3.12,16,1,13700,2012,7.3,0,151.8,8.8,5,True,0,0,0,False,Somerville,MAPC
1351,S17035,3BJ,True,0.7469,I  93 CONNECTORS,I  93 SB OFF RAMP,NBI,DOT,42,23,30,71,5,6,16,1,16300,2012,7.3,0,176.2,8.8,5,True,0,0,0,False,Somerville,MAPC
1352,S17036,3BK,True,0.9773,ST 38 NB/MYSTIC AVE,I  93 NB OFFRAMP,NBI,DOT,42,23,30.9048,71,5,3.1704,12,1,13700,2012,8.8,0,113.4,11.7,6,True,0,0,0,True,Somerville,MAPC
1353,S17037,3A4,True,0.7187,HWY   CONNECTOR RAMP D&K,I  93 ST38 SB RMP,NBI,DOT,42,23,32.7804,71,5,9.816,16,2,21400,2013,9.1,99,56.4,10.7,7,False,0,0,0,False,Somerville,MAPC
1354,S17039,4E5,True,0.5646,HWY   WASHINGTON ST,ST 28 MCGRATH,NBI,DOT,42,22,49.0116,71,5,23.586,12,4,38250,2012,17.2,0,198.1,20.9,5,True,0,0,0,True,Somerville,MAPC
1355,S17039,4E6,True,0.6344,HWY   MEDFORD ST,ST 28 SB/MCGRATH,NBI,DOT,42,22,48.3816,71,5,25.3392,12,2,19000,2012,8.5,0,235.9,10.4,5,True,0,0,0,True,Somerville,MAPC
1356,S20004,23H,True,0.8328,RR    CSX,HWY   WHITE BGLY,634,DOT,42,18,7.0056,71,31,2.3556,17,2,1300,2011,7.3,0,12.2,9.8,7,False,0,0,0,False,Southborough,MAPC
1357,S20005,23J,True,0.9956,RR    CSX,ST 85 MARLBORO RD,634,DOT,42,19,8.1114,71,31,49.1442,16,2,7800,2012,12.2,54,26.2,14.6,7,False,0,0,0,False,Southborough,MAPC
1358,S20006,23K,True,1,RR    CSX,HWY   NORTHBORO RD,634,DOT,42,18,51.7752,71,33,51.0228,16,2,6000,2011,10.4,0,11.6,10.4,8,False,0,0,0,False,Southborough,MAPC
1359,S20014,23L,True,0.8114,RR    CSX,HWY   BRIDGE ST,634,DOT,42,15,57.8808,71,32,11.3028,19,2,700,2011,6.7,0,18.9,8.5,7,False,0,0,0,False,Southborough,MAPC
1360,S20015,207,True,0.6869,ST  9 TURNPIKE RD,ST 85 CRDVILLE RD,NBI,DOT,42,17,29.6052,71,31,38.2908,16,2,11800,2011,9.1,8,40.8,12,6,False,0,0,0,False,Southborough,MAPC
1361,S20016,4D0,True,0.9998,WATER SUDBURY RESERVOIR,ST 30 BOSTON RD,NBI,DOT,42,18,13.8816,71,30,52.1568,16,2,15000,2011,9.1,0,7.3,23,N,False,0,0,0,False,Southborough,MAPC
1362,S20017,1U7,True,0.9305,ST 30 MAIN ST,I 495 NB,NBI,DOT,42,18,26.2332,71,33,58.3092,11,3,50000,2011,15.2,0,36,17.1,6,True,0,0,0,False,Southborough,MAPC
1363,S20017,1U8,True,0.9138,ST 30 MAIN ST,I 495 SB,NBI,DOT,42,18,26.0748,71,33,59.22,11,3,50000,2011,15.2,0,34.7,17.1,7,True,0,0,0,False,Southborough,MAPC
1364,S20018,1U9,True,0.753,COMB  MDC AQUEDUCT & CSX,I 495 NB,NBI,DOT,42,18,47.196,71,34,3.165,11,3,50000,2012,15.2,0,97.5,17.1,5,True,0,0,0,False,Southborough,MAPC
1365,S20018,1UA,True,0.9823,COMB  MDC AQUEDUCT & CSX,I 495 SB,NBI,DOT,42,18,48.9306,71,34,6.15,11,3,50000,2012,15.2,0,102.1,17.1,5,True,0,0,0,False,Southborough,MAPC
1366,S20019,1UB,True,0.9288,HWY   NORTHBORO RD,I 495 NB,NBI,DOT,42,18,53.9604,71,34,9.5124,11,3,50000,2011,15.2,0,35.4,17.1,6,True,0,0,0,False,Southborough,MAPC
1367,S20019,1UC,True,0.9311,HWY   NORTHBORO RD,I 495 SB,NBI,DOT,42,18,53.6256,71,34,10.344,11,3,50000,2011,15.2,0,33.5,16.2,6,True,0,0,0,False,Southborough,MAPC
1368,S20020,1YT,True,0.999,WATER WACH AQUEDUCT,ST 30 MAIN ST,NBI,DOT,42,18,26.8,71,33,31.1112,16,2,9000,2012,12.2,9,7.6,14,6,False,0,0,0,False,Southborough,MAPC
1369,S20022,4NR,True,0.8888,HWY   PARKERVILLE RD,I  90 EB,NBI,DOT,42,16,30.9606,71,32,9.2148,11,6,48600,2013,16,24,13.72,17.2,5,True,0,0,0,False,Southborough,MAPC
1370,S20022,4NT,True,0.8943,HWY   PARKERVILLE RD,I  90 WB,NBI,DOT,42,16,31.2234,71,32,9.1962,11,3,68385,2013,16.1,24,14,17.2,6,True,0,0,0,False,Southborough,MAPC
1371,S20023,4NP,True,0.7354,ST 85 CORDAVILLE RD,I  90 EB,NBI,DOT,42,16,40.677,71,31,30.6912,11,3,47093,2012,16,13,35.1,17.2,5,True,0,0,0,False,Southborough,MAPC
1372,S20023,4NQ,True,0.8979,ST 85 CORDAVILLE RD,I  90 WB,NBI,DOT,42,16,41.3832,71,31,30.7266,11,3,47093,2012,16,13,35.61,17.2,5,True,0,0,0,False,Southborough,MAPC
1373,S20024,4NM,True,0.928,HWY   WOODLAND RD,I  90 EB,NBI,DOT,42,16,50.1456,71,30,53.0886,11,3,48000,2012,15.4,0,12.8,17.2,6,True,0,0,0,False,Southborough,MAPC
1374,S20024,4NN,True,0.899,HWY   WOODLAND RD,I  90 WB,NBI,DOT,42,16,50.714412,71,30,53.4162,11,6,48000,2012,16.5,0,12.8,17.2,6,True,0,0,0,False,Southborough,MAPC
1375,S27004,2HM,True,0.6237,RR    BMRR SPUR (ABAND),I  93,NBI,DOT,42,28,42.5712,71,6,51.7608,11,8,171000,2011,45.7,0,9.4,49.7,6,True,0,0,0,False,Stoneham,MAPC
1376,S27006,2L2,True,0.7521,I  93,ST 28 FELLSWAY W,NBI,DOT,42,27,32.6772,71,6,9.0036,16,2,19500,2010,12.2,34,124.1,15.8,5,True,0,0,0,True,Stoneham,MAPC
1377,S27007,2HN,True,0.8946,HWY   BORDER RD ACCESS,I  93,NBI,DOT,42,28,8.0436,71,6,27.0396,11,8,183780,2012,18.9,0,39,50.6,5,True,0,0,0,False,Stoneham,MAPC
1378,S27008,2M5,True,0.4431,I  93,HWY   MARBLE ST,NBI,DOT,42,28,23.9268,71,6,37.728,16,2,15100,2013,16.5,23,56.1,16.8,4,False,0,0,0,True,Stoneham,MAPC
1379,S28008,3MM,True,0.9864,HWY   PAGE ST,ST 24,NBI,DOT,42,8,37.3992,71,3,59.8212,12,6,114300,2013,34.1,37,20.4,36.1,7,True,0,0,0,False,Stoughton,MAPC/OCPC
1380,S28009,3WH,True,1,ST 24,ST139 LINDELOF AVE,NBI,DOT,42,9,25.0452,71,4,9.6672,14,6,70200,2011,22.45,34,81.1,26.4,9,False,0,0,0,False,Stoughton,MAPC/OCPC
1381,S29001,28E,True,0.5972,WATER ASSABET RIVER,ST 62 GLEASNDLE RD,NBI,DOT,42,24,17.1468,71,31,35.1618,14,2,7000,2012,9.1,40,51.8,13.7,5,False,0,0,0,True,Stow,MAPC
1382,S29003,264,True,1,WATER ASSABET RIVER,HWY   SUDBURY RD,NBI,MUN,42,24,41.8176,71,30,31.0608,17,2,4070,2011,6.4,0,7.9,7.5,7,False,14,20,32,False,Stow,MAPC
1383,S29004,262,True,0.9952,WATER ASSABET RIVER,HWY   SUDBURY RD,NBI,MUN,42,24,41.688,71,30,33.0336,17,2,4070,2011,6.4,9,15.2,7.3,7,False,14,20,32,False,Stow,MAPC
1384,S29005,28N,True,0.9858,WATER ELIZABETH BROOK,ST117 GREAT RD,NBI,DOT,42,26,4.29,71,31,42.9846,6,2,17000,2012,9.1,30,10.4,11.8,7,False,0,0,0,False,Stow,MAPC
1385,S29006,7Q8,True,0.716,WATER ELIZABETH BROOK,HWY   WHEELER RD,NBI,MUN,42,25,54.651,71,30,47.8056,8,2,800,2013,6.4,0,6.1,9.3,N,False,8,13,19,False,Stow,MAPC
1386,S29007,28D,True,0.9659,WATER ELIZABETH BROOK,ST 62 GLEASNDLE RD,NBI,DOT,42,25,53.1228,71,30,27.3162,14,2,12100,2012,13.4,25,6.8,16.2,7,False,0,0,0,False,Stow,MAPC
1387,S29010,263,True,1,WATER ELIZABETH BROOK,HWY   HILEY BRK RD,NBI,MUN,42,26,16.8684,71,32,29.85,9,2,520,2011,5.6,0,8.5,7.1,N,False,13,25,40,False,Stow,MAPC
1388,S29011,265,True,0.3214,WATER ELIZABETH BROOK,HWY   BOX MILL RD,NBI,MUN,42,25,54.21,71,30,9.0786,19,2,260,2012,5.2,9,14.3,6.3,5,False,0,0,0,True,Stow,MAPC
1389,S31001,24W,True,0.9973,WATER SUDBURY RIVER,HWY   LINCOLN RD,NBI,MUN,42,23,47.08268,71,21,56.8834,17,2,1800,2012,6.1,0,34.7,8.2,5,False,0,0,0,False,Sudbury,MAPC
1390,S31002,29Y,True,0.962,RR    BMRR (ABANDONED),HWY   LANDHAM RD,634,DOT,42,21,37.5444,71,24,6.4224,16,2,10700,2013,9.1,10,11.9,12.1,7,False,0,0,0,False,Sudbury,MAPC
1391,S31004,26Q,True,0.9411,WATER HOP BROOK,US 20 BSTN POST RD,NBI,DOT,42,21,42.4584,71,25,4.1046,14,2,32000,2013,9.1,20,7.3,11.6,6,True,0,0,0,False,Sudbury,MAPC
1392,S31008,24U,True,0.9156,WATER HOP BROOK,HWY   UNION AVE,NBI,MUN,42,22,0.3468,71,25,14.5704,16,2,20700,2011,6.7,24,9.4,8.8,7,False,0,0,0,False,Sudbury,MAPC
1393,S31009,24V,True,0.6998,WATER HOP BROOK,HWY   LANDHAM RD,NBI,MUN,42,21,25.7508,71,24,13.158,16,2,17720,2011,7.3,0,10.7,0,N,False,0,0,0,False,Sudbury,MAPC
1394,S34001,AMW,True,0.9511,RR    MBTA/BMRR,HWY   DANVERS RD,634,DOT,42,28,56.7732,70,54,55.5804,17,2,35400,2010,12.2,0,15.8,14.7,6,False,0,0,0,False,Swampscott,MAPC
1395,S34002,32Y,True,0.93,RR    MBTA/BMRR,HWY   ESSEX ST,634,DOT,42,28,47.3232,70,54,59.6376,16,2,20000,2010,10.4,45,12.8,15.2,5,False,0,0,0,False,Swampscott,MAPC
1396,T06001,2RM,True,0.8509,WATER IPSWICH RIVER,HWY   ROWLEY BRG R,NBI,MUN,42,37,36.1488,70,58,2.7912,8,2,525,2011,7.3,0,24.7,9.4,7,False,15,23,36,True,Topsfield,MAPC
1397,T06003,2TH,True,0.856,WATER IPSWICH RIVER,US  1 NEWBRPRT TPK,NBI,DOT,42,37,30.3384,70,56,54.5064,6,2,27300,2011,9.1,0,11.6,10.7,N,False,0,0,0,True,Topsfield,MAPC
1398,T06004,2Y3,True,0.4112,WATER IPSWICH RIVER,ST 97 HIGH ST,NBI,DOT,42,37,25.5216,70,56,8.9304,7,2,17700,2012,9.1,0,14.6,9.8,N,False,15,21,32,False,Topsfield,MAPC
1399,T06006,2TJ,True,0.6714,HWY   HOWLETT ST,US  1 BOSTON ST,NBI,DOT,42,38,33.3564,70,56,22.596,14,2,16800,2012,9.8,25,6.7,10.5,5,False,0,0,0,False,Topsfield,MAPC
1400,T06009,B79,True,1,WATER IPSWICH RIVER,HWY   ASBURY ST,NBI,MUN,42,39,12.8628,70,54,44.2044,8,2,5430,2012,8.53,0,21.33,8.53,8,False,0,0,0,False,Topsfield,MAPC
1401,T06013,2RN,True,0.9368,WATER MILE BROOK,HWY   PERKINS ROW,NBI,MUN,42,38,42.0252,70,55,32.6568,19,2,1700,2012,5.8,0,9.1,8.8,N,False,0,0,0,False,Topsfield,MAPC
1402,T06016,2RL,True,0.6811,WATER IPSWICH RIVER,HWY   SALEM RD,NBI,MUN,42,37,32.1924,70,57,1.4148,9,2,1800,2010,6.4,6,16.2,8.6,5,False,0,0,0,False,Topsfield,MAPC
1403,W01001,AL9,True,1,RR    MBTA/BMRR,HWY   MERIAM ST,634,DOT,42,29,23.2296,71,4,11.6508,19,2,1400,2011,7.9,0,14,10.4,7,False,0,0,0,False,Wakefield,MAPC
1404,W01004,2P2,True,0.9667,RR    MBTA/BMRR,HWY   COOPER ST,634,DOT,42,28,39.6624,71,3,57.636,19,2,1400,2011,6.9,0,21.6,9.4,7,False,0,0,0,False,Wakefield,MAPC
1405,W01008,2FJ,True,0.971,HWY   PLEASURE ISLAND RD,I  95 /ST128,NBI,DOT,42,30,47.4444,71,2,30.2208,11,6,135000,2011,29.3,16,15.8,34.1,N,True,0,0,0,False,Wakefield,MAPC
1406,W01013,2FE,True,0.8169,RR    BMRR/MBTA,I  95 /ST128,NBI,DOT,42,31,21.6048,71,3,32.4612,11,6,134400,2011,14.6,12,7.3,47.7,N,True,0,0,0,False,Wakefield,MAPC
1407,W01015,2FL,True,0.7593,ST129 WB  MAIN ST,I  95 /ST128,NBI,DOT,42,31,32.3328,71,4,48.3564,11,6,131600,2012,29.3,0,20.4,46.9,5,True,0,0,0,False,Wakefield,MAPC
1408,W01016,2FK,True,0.776,ST129 EB LOWELL ST,I  95 /ST128,NBI,DOT,42,31,28.1352,71,4,56.3664,11,8,131600,2012,29.3,25,22.6,46.9,5,True,0,0,0,False,Wakefield,MAPC
1409,W01018,2FH,True,0.901,HWY   NORTH AVE,I  95 /ST128,NBI,DOT,42,30,59.886,71,5,23.6292,11,6,138400,2012,17.7,16,22.3,45.1,6,True,0,0,0,False,Wakefield,MAPC
1410,W01019,2FG,True,0.9697,RR    MBTA/BMRR,I  95 /ST128,NBI,DOT,42,30,51.2856,71,5,27.7728,16,6,135900,2012,15.2,11,19.8,46.1,5,True,0,0,0,False,Wakefield,MAPC
1411,W01020,2FF,True,0.7349,HWY   PARKER RD,I  95 /ST128,NBI,DOT,42,30,37.0584,71,5,34.4148,11,6,133500,2010,19.5,21,18,45.1,5,True,0,0,0,False,Wakefield,MAPC
1412,W01021,2MF,True,0.7533,I  95 /ST128,HWY   HOPKINS ST,NBI,DOT,42,30,17.3844,71,5,55.4388,16,2,3600,2011,10.4,14,51.5,13,4,False,0,0,0,True,Wakefield,MAPC
1413,W01028,2DC,True,0.9823,WATER MILL RIVER,HWY   WILEY ST,NBI,MUN,42,29,57.4116,71,2,51.8028,19,2,500,2012,7,29,8.5,12.3,N,False,0,0,0,False,Wakefield,MAPC
1414,W03003,410,True,0.6184,RR    PCRR (ABANDONED),HWY   COMMON ST,634,DOT,42,8,22.0344,71,14,57.6456,16,2,19000,2012,12.5,0,12.2,18.3,5,False,0,0,0,False,Walpole,MAPC
1415,W03010,415,True,0.8502,RR    MBTA/CSX,HWY   MYLOD ST,634,DOT,42,10,1.2576,71,13,34.6044,17,2,14000,2012,10.4,26,15.5,12.9,6,False,0,0,0,False,Walpole,MAPC
1416,W03012,414,True,0.8994,RR    MBTA/CSX,HWY   KENDALL ST,634,DOT,42,9,4.6368,71,14,52.7676,17,2,6100,2012,10.4,5,14.3,13.1,6,False,0,0,0,False,Walpole,MAPC
1417,W03013,413,True,0.8477,RR    MBTA/CSX,ST  1 A/MAIN ST,634,DOT,42,8,59.298,71,15,2.34,16,2,17800,2012,12.2,45,9.1,61.9,N,False,0,0,0,False,Walpole,MAPC
1418,W03015,40X,True,0.721,RR    CSX,ST 27 ELM ST,634,DOT,42,8,57.5232,71,15,36.126,14,2,17600,2012,12.2,31,26.5,15.8,6,True,0,0,0,False,Walpole,MAPC
1419,W03017,40Y,True,0.9331,RR    CSX,ST  1 A/MAIN ST,634,DOT,42,8,11.3604,71,15,35.9496,16,2,10200,2012,14,70,27.7,18,5,False,0,0,0,False,Walpole,MAPC
1420,W03020,411,True,1,RR    MBTA/CSX,HWY   WEST ST,634,DOT,42,8,20.8428,71,16,30.0612,16,2,9500,2011,10.4,44,20.1,13,8,False,0,0,0,False,Walpole,MAPC
1421,W03021,412,True,0.9811,RR    MBTA/CSX,HWY   WEST ST,634,DOT,42,8,10.176,71,17,3.4872,16,2,6900,2011,10.4,47,21,12.9,8,False,0,0,0,False,Walpole,MAPC
1422,W03022,3KB,True,0.9464,WATER NEPONSET RIVER,HWY   WASHNGTON ST,NBI,MUN,42,9,45.3636,71,12,56.5884,16,2,17500,2012,9.4,15,11,14.1,N,False,0,0,0,True,Walpole,MAPC
1423,W03023,3KD,True,0.8814,WATER NEPONSET RIVER,HWY   PLIMPTON ST,NBI,MUN,42,9,33.102,71,14,5.5572,17,1,3500,2011,4.9,0,9.1,6.2,7,False,0,0,0,False,Walpole,MAPC
1424,W03024,3M9,True,0.9789,WATER NEPONSET RIVER,ST  1 A/MAIN ST,NBI,DOT,42,9,11.502,71,14,52.0836,16,2,31700,2011,11,12,7.6,13.6,6,False,0,0,0,False,Walpole,MAPC
1425,W03025,3KF,True,0.6568,WATER NEPONSET RIVER,HWY   SOUTH ST,NBI,MUN,42,8,18.72,71,15,4.1,17,2,2200,2011,6.4,0,6.1,10.5,N,False,0,0,0,False,Walpole,MAPC
1426,W03030,3M8,True,0.9883,HWY   PRISON ACCESS RD,ST  1 A/MAIN ST,NBI,DOT,42,6,19.7064,71,17,14.0316,16,2,16600,2011,13.4,0,6.1,16.2,6,False,0,0,0,False,Walpole,MAPC
