OBJECTID,AllBridges_2009April_BDEPT,AllBridges_2009April_BIN,AllBridges_2009April_FHWA_Record,AllBridges_2009April_Health_Index,AllBridges_2009April_Item___6A,AllBridges_2009April_Item___7,AllBridges_2009April_Item___8_Bridge_Cat,AllBridges_2009April_Item___8_Owner,AllBridges_2009April_Item__16A,AllBridges_2009April_Item__16B,AllBridges_2009April_Item__16C,AllBridges_2009April_Item__17A,AllBridges_2009April_Item__17B,AllBridges_2009April_Item__17C,AllBridges_2009April_Item__26,AllBridges_2009April_Item__28A,AllBridges_2009April_Item__29,AllBridges_2009April_Item__30,AllBridges_2009April_Item__32,AllBridges_2009April_Item__34,AllBridges_2009April_Item__49,AllBridges_2009April_Item__52,AllBridges_2009April_Item__58,AllBridges_2009April_Item_104,AllBridges_2009April_Posting_2_Axle,AllBridges_2009April_Posting_3_Axle,AllBridges_2009April_Posting_5_Axle,AllBridges_2009April_Struct_Def,AllBridges_2009April_Town_Name,AllBridges_2009April_RPA
1230,B16027,4F9,True,0.7342,WATER NEPONSET RIVER,HWY   NEPNST V PKY,NBI,MDC,42,14,4.6572,71,7,22.962,14,2,22500,2004,12.8,0,24.4,16.2,N,False,17,25,40,False,Boston,MAPC
1231,B16459,4FA,True,0.9212,WATER PATTON COVE,HWY   MORRSSEY BLV,NBI,MDC,42,18,46.3572,71,2,49.038,14,6,54000,2005,33.5,30,8.2,40.5,4,True,33,46,67,True,Boston,MAPC
1232,B16460,4FB,True,0.6446,WATER CHARLES RIV MOAT,HWY   ACCESS RD,NBI,MDC,42,22,3.1188,71,3,58.5864,14,1,111,1997,6.1,0,8.5,6.7,7,False,19,28,41,False,Boston,MAPC
1233,B16188,4FC,True,0.438,WATER MUDDY RIVER,HWY   BOYLSTON ST,NBI,MDC,42,20,48.2316,71,5,35.4012,14,4,41000,2005,21,15,19.2,30.4,N,True,0,0,0,False,Boston,MAPC
1234,B16365,4FD,True,0.6625,WATER MUDDY RIVER,HWY   COMM AV OFRP,NBI,MDC,42,20,49.2072,71,5,35.6856,12,2,27000,1997,11,0,87.2,10.7,5,True,0,0,0,False,Boston,MAPC
1235,B16052,4FE,True,0.5965,COMB  I 90 & MBTA/CSX,HWY   BOWKER INT,NBI,MDC,42,20,51.9612,71,5,34.6488,14,4,104700,2006,11,0,109.4,13.8,4,True,0,0,0,True,Boston,MAPC
1236,B16365,4FF,True,0.7082,HWY   KENMORE OFF RMP,HWY   BWKR SB ONRP,NBI,MDC,42,20,54,71,5,36,12,2,19064,1996,7.3,5,152.4,9.1,5,True,22,27,36,False,Boston,MAPC
1237,B16365,4FG,True,0.5721,WATER MUDDY RIVER,HWY   BWKR SB ONRP,NBI,MDC,42,21,0.0432,71,5,33.9864,12,2,20500,2007,9.1,5,67.1,9.8,5,True,22,27,36,False,Boston,MAPC
1238,B16365,4FH,True,0.5417,WATER MUDDY RIVER,HWY   BWKR NB OFRP,NBI,MDC,42,21,0.0432,71,5,33.9864,12,2,9600,2007,7.3,0,64,7.3,6,True,22,27,36,False,Boston,MAPC
1239,B16365,4FJ,True,0.5358,HWY   STRRW DR WB ON RMP,HWY   BWKR NB OFRP,NBI,MDC,42,21,1.9476,71,5,33.18,12,2,27000,1997,13.7,10,45.7,9.1,5,True,22,27,36,False,Boston,MAPC
1240,B16365,4FK,True,0.4937,HWY   BOWKR ON & OFF RPS,HWY   STORRW DR EB,NBI,MDC,42,21,3.3156,71,5,35.6352,12,2,24400,1997,11,0,201.2,9.1,5,True,15,20,26,False,Boston,MAPC
1241,B16365,4FL,True,0.6539,HWY   STRRW DR WB & OFRP,HWY   STRW WB ONRP,NBI,MDC,42,20,54,71,5,42,12,2,16700,1997,7.3,5,128,8.5,5,True,15,25,34,False,Boston,MAPC
1242,B16257,4FM,True,0.5499,HWY   EMBKNT EB&WB ON RP,HWY   EMBKT WB OFF,NBI,MDC,42,21,42,71,4,18,12,2,9700,1997,9.1,16,151.2,9.8,6,True,0,0,0,False,Boston,MAPC
1243,B16258,4FN,True,0.8513,HWY   EMBANKMENT RD EB,HWY   EMBKT WB ON,NBI,MDC,42,21,42,71,4,18,12,2,10500,1997,9.1,8,47.2,9.8,8,True,17,19,24,True,Boston,MAPC
1244,B16376,4FP,True,0.5445,HWY   SOLDIERS FIELD RD,HWY   N HARVARD ST,NBI,MDC,42,22,5.0268,71,7,27.9192,14,4,26000,2006,15.8,7,19.2,22.9,6,True,0,0,0,False,Boston,MAPC
1245,B16390,4FQ,True,0.7983,HWY   QUINCY LOOP,ST  3 A/HNCK OFFRP,NBI,MDC,42,17,0,71,2,18,14,2,21413,1997,7.3,0,100.6,9.1,6,True,20,25,36,True,Boston,MAPC
1246,B16390,4FR,True,0.8538,ST  3 A/HNCK NB&MBTA&RED,HWY   MORRSSEY BLV,NBI,MDC,42,17,0,71,2,18,16,2,30344,1997,17.1,0,396.5,20.1,5,True,20,25,36,True,Boston,MAPC
1247,B16390,4FT,True,0.8869,HWY   QUINCY LOOP,ST  3 A/HANCK ONRP,NBI,MDC,42,17,0,71,2,18,14,2,27550,2007,7.3,0,100.6,9.1,7,True,20,25,36,False,Boston,MAPC
1248,B16390,4FU,True,0.9534,COMB  SAGAMORE ST & REDS,HWY   MORRSY OFFRP,NBI,MDC,42,17,0,71,2,18,14,1,1000,1997,6.7,0,142.6,9.8,7,True,20,25,36,False,Boston,MAPC
1249,A10013,9WP,True,0.7239,WATER ALEWIFE BROOK,HWY   HENDERSON ST,NBI,MDC,42,24,12,71,8,12,19,1,100,1993,7.6,0,9.1,9.6,N,False,0,0,0,False,Arlington,MAPC
1250,S20024,4NM,True,-1,HWY   WOODLAND RD,I  90 EB,NBI,MTA,42,16,49.6812,71,30,56.3076,11,6,68385,1997,16.5,0,12.8,17.2,5,True,0,0,0,False,Southborough,MAPC
1251,S20024,4NN,True,-1,HWY   WOODLAND RD,I  90 WB,NBI,MTA,42,16,50.412,71,30,56.3076,11,6,68385,1997,16.5,0,12.8,17.2,5,True,0,0,0,False,Southborough,MAPC
1252,S20023,4NP,True,-1,ST 85 CORDAVILLE RD,I  90 EB,NBI,MTA,42,16,40.5552,71,31,32.3364,11,6,68385,1997,16.5,13,35.1,17.2,5,True,0,0,0,False,Southborough,MAPC
1253,S20023,4NQ,True,-1,ST 85 CORDAVILLE RD,I  90 WB,NBI,MTA,42,16,41.2068,71,31,32.6496,11,3,42644,2000,16.5,13,33.4,17.2,5,True,0,0,0,False,Southborough,MAPC
1254,S20022,4NR,True,-1,HWY   PARKERVILLE RD,I  90 EB,NBI,MTA,42,16,30.2592,71,32,11.3532,11,6,68385,1997,16.5,24,14,17.2,5,True,0,0,0,False,Southborough,MAPC
1255,S20022,4NT,True,-1,HWY   PARKERVILLE RD,I  90 WB,NBI,MTA,42,16,31.0116,71,32,11.2632,11,3,68385,1997,15.2,24,14,17.2,6,True,0,0,0,False,Southborough,MAPC
1256,H23014,4NU,True,0.777777778,WATER SUDBURY RIVER,I  90,NBI,MTA,42,16,1.5816,71,33,48.9024,11,6,61545,1997,30.5,0,11.3,0,N,True,0,0,0,False,Hopkinton,MAPC
1257,H23013,4NV,True,0.740740741,I  90,I  90 RMPS INT 11A,NBI,MTA,42,15,52.4844,71,34,13.7028,11,2,111,1997,13.4,81,53.3,15.8,7,True,0,0,0,False,Hopkinton,MAPC
1258,H23015,4NW,True,-1,ST135 WOOD ST,I  90 EB,NBI,MTA,42,15,1.4652,71,35,10.8636,11,6,61545,1997,15.2,11,39,17.2,6,True,0,0,0,False,Hopkinton,MAPC
1259,H23015,4NX,True,-1,ST135 WOOD ST,I  90 WB,NBI,MTA,42,15,1.6308,71,35,11.8968,11,3,61545,1997,15.2,11,39,17.2,6,True,0,0,0,False,Hopkinton,MAPC
1260,A14020,4NY,True,0.740740741,I  90,HWY   OAK ST,NBI,MTA,42,17,6.612,71,29,54.6936,16,2,2200,1997,7.3,21,63.4,10.5,7,True,0,0,0,False,Ashland,MAPC
1261,F07060,4P0,True,0.777777778,I  90,I  90 WB ON RAMP,NBI,MTA,42,18,46.2672,71,23,7.1556,12,1,35000,1997,6.1,75,71.9,7.9,7,True,0,0,0,False,Framingham,MAPC
1262,F07061,4P1,True,-1,ST 30 COCHITUATE RD,I  90 RAMP INT 13,NBI,MTA,42,18,26.9784,71,23,16.3716,12,1,35000,1997,7.9,11,38.4,7.9,7,True,0,0,0,False,Framingham,MAPC
1263,F07047,4P2,True,-1,RR    CSX,I  90 EB,NBI,MTA,42,18,48.0528,71,23,18.2076,11,3,81223,1997,21,40,43,22.1,7,True,0,0,0,False,Framingham,MAPC
1264,F07047,4P3,True,-1,RR    CSX,I  90 WB,NBI,MTA,42,18,48.8484,71,23,18.7944,11,3,81223,1997,18,40,43,19,7,True,0,0,0,False,Framingham,MAPC
1265,F07059,4P4,True,-1,I  90,HWY   OLD CONN PTH,NBI,MTA,42,18,49.6332,71,23,29.2164,16,2,7700,1997,10.4,8,70.1,17.4,6,True,0,0,0,False,Framingham,MAPC
1266,F07058,4P5,True,-1,ST126 CONCORD ST,I  90 EB,NBI,MTA,42,18,55.4868,71,24,5.4756,11,3,81223,1997,15.2,23,37.5,18.4,7,True,0,0,0,False,Framingham,MAPC
1267,F07058,4P6,True,-1,ST126 CONCORD ST,I  90 WB,NBI,MTA,42,18,56.1924,71,24,5.4756,11,3,81223,1997,15.2,23,37.5,18.4,7,True,0,0,0,False,Framingham,MAPC
1268,F07046,4P7,True,-1,WATER SUDBURY RIVER,I  90 EB,NBI,MTA,42,18,51.03,71,25,1.1604,11,3,81223,1997,15.2,25,54.9,18.6,7,True,0,0,0,False,Framingham,MAPC
1269,F07046,4P8,True,-1,WATER SUDBURY RIVER,I  90 WB,NBI,MTA,42,18,51.606,71,25,1.7832,11,3,81223,1997,15.2,25,54.9,18.6,7,True,0,0,0,False,Framingham,MAPC
1270,F07057,4P9,True,-1,HWY   CENTRAL ST,I  90 EB,NBI,MTA,42,18,52.0344,71,24,57.042,11,3,81223,1997,15.2,25,20.4,18.6,6,True,0,0,0,False,Framingham,MAPC
1271,F07057,4PA,True,0.740740741,HWY   CENTRAL ST,I  90 WB,NBI,MTA,42,18,52.7544,71,24,57.0924,11,3,81223,1997,15.2,25,20.4,18.6,7,True,0,0,0,False,Framingham,MAPC
1272,F07056,4PB,True,-1,HWY   EDGELL RD,I  90 EB,NBI,MTA,42,18,33.1956,71,26,13.3404,11,3,81223,1997,15.2,22,37.2,18.6,7,True,0,0,0,False,Framingham,MAPC
1273,F07056,4PC,True,-1,HWY   EDGELL RD,I  90 WB,NBI,MTA,42,18,33.7176,71,26,13.9812,11,3,81223,1997,15.2,22,37.2,18.6,7,True,0,0,0,False,Framingham,MAPC
1274,F07055,4PD,True,0.777777778,I  90,HWY   GROVE ST,NBI,MTA,42,18,23.1588,71,26,35.5164,17,2,3000,1997,7.3,0,60,12.5,7,True,0,0,0,False,Framingham,MAPC
1275,F07053,4PE,True,0.740740741,I  90,ST 30 PLEASANT ST,NBI,MTA,42,18,13.9068,71,26,52.5912,16,2,7700,1997,9.1,45,87.8,12.8,7,True,0,0,0,False,Framingham,MAPC
1276,F07052,4PF,True,-1,COMB  I 90 & CSX,HWY   TEMPLE ST,NBI,MTA,42,18,6.5052,71,27,17.2044,17,2,3000,1997,9.1,30,106.4,12.5,7,True,0,0,0,False,Framingham,MAPC
1277,F07048,4PG,True,0.740740741,RR    PCRR (ABANDONED),I  90 RAMPS INT 13,NBI,MTA,42,18,41.3172,71,23,10.4892,12,2,35000,1997,14.6,18,12.2,18.3,6,True,0,0,0,False,Framingham,MAPC
1278,F07045,4PH,True,-1,WATER MDC RES 3,I  90 EB,NBI,MTA,42,18,1.9764,71,28,15.8556,11,2,81223,1997,15.2,0,39.3,18.4,6,True,0,0,0,False,Framingham,MAPC
1279,F07045,4PJ,True,-1,WATER MDC RES 3,I  90 WB,NBI,MTA,42,18,2.7108,71,28,15.8988,11,3,81223,1997,15.2,0,39.3,18.4,6,True,0,0,0,False,Framingham,MAPC
1280,F07044,4PK,True,-1,RR    CSX,I  90,NBI,MTA,42,17,54.9528,71,28,33.9456,11,3,81223,1997,15.2,55,17.7,15.2,5,True,0,0,0,False,Framingham,MAPC
1281,F07050,4PL,True,-1,I  90,ST  9 WORCESTER RD,NBI,MTA,42,17,48.0372,71,28,45.2244,12,4,43000,1997,9.4,47,101.5,31,6,True,0,0,0,False,Framingham,MAPC
1282,F07051,4PM,True,-1,ST  9 WORCESTER RD,I  90 RAMP,NBI,MTA,42,17,47.9688,71,28,36.4656,12,2,111,1997,6.1,0,51.5,16.8,6,True,0,0,0,False,Framingham,MAPC
1283,F07049,4PN,True,-1,I  90,I  90 RAMPS INT 12,NBI,MTA,42,17,38.148,71,29,0.294,12,2,111,1997,12.2,0,49.1,15.8,6,True,0,0,0,False,Framingham,MAPC
1284,F07062,4PP,True,0.814814815,HWY   SPEEN ST,I  90 RAMPS INT 13,NBI,MTA,42,18,38.4444,71,23,12.2604,12,2,35000,1997,14.6,0,15.2,18.3,7,True,0,0,0,False,Framingham,MAPC
1285,N03036,4PQ,True,-1,I  90,ST 30 COMM RD,NBI,MTA,42,18,40.6224,71,22,30,14,2,13600,1997,13.4,39,87.8,18,6,True,0,0,0,False,Natick,MAPC
1286,N03038,4PR,True,0.777777778,HWY   MARY DAY CAMP RD,I  90 EB,NBI,MTA,42,19,43.4316,71,19,47.2332,11,3,99459,1997,15.2,31,9.8,18.4,7,True,0,0,0,False,Natick,MAPC
1287,N03038,4PT,True,0.777777778,HWY   MARY DAY CAMP RD,I  90 WB,NBI,MTA,42,19,44.202,71,19,47.3088,11,3,99459,1997,15.2,31,9.8,18.4,7,True,0,0,0,False,Natick,MAPC
1288,N03037,4PU,True,-1,ST 27 N MAIN ST,I  90 EB,NBI,MTA,42,18,51.0984,71,21,41.2164,11,3,99459,1997,15.2,7,44.2,19.8,7,True,0,0,0,False,Natick,MAPC
1289,N03037,4PV,True,-1,ST 27 N MAIN ST,I  90 WB,NBI,MTA,42,18,51.6132,71,21,41.8356,11,3,99459,1997,15.2,7,44.2,19.8,7,True,0,0,0,False,Natick,MAPC
1290,W11012,4PW,True,0.740740741,I  90,HWY   OAK ST,NBI,MTA,42,19,11.6472,71,20,35.2428,16,2,7700,1997,7.3,2,69.2,12.6,7,True,0,0,0,False,Wayland,MAPC
1291,W29048,4PX,True,-1,ST 30 SOUTH AVE,I  90 RAMP D,NBI,MTA,42,20,36,71,15,54,19,3,40663,1996,12.2,0,140.8,13.6,6,True,0,0,0,True,Weston,MAPC
1292,W29049,4PY,True,-1,HWY   NORUMBEGA RD,I  90 RAMP D,NBI,MTA,42,20,48,71,15,48,11,2,27875,1996,8.5,29,20.1,11,5,True,0,0,0,False,Weston,MAPC
1293,W29039,4Q0,True,-1,I  90,I  90 MAINT RAMP,NBI,MTA,42,20,6,71,18,54,11,2,592,1996,9.1,0,61,9.1,5,True,0,0,0,False,Weston,MAPC
1294,W29040,4Q1,True,-1,I  90,HWY   WINTER ST,NBI,MTA,42,20,5.154,71,18,52.8804,17,2,3000,1997,6.1,23,68.6,10.8,7,True,0,0,0,False,Weston,MAPC
1295,W29041,4Q2,True,-1,WATER AQDCT AT WLLSLY ST,I  90,NBI,MTA,42,20,7.062,71,18,32.3064,11,6,99459,1997,15.2,67,11.6,19.2,N,True,0,0,0,False,Weston,MAPC
1296,W29042,4Q3,True,0.740740741,HWY   WELLESLEY ST,I  90 EB,NBI,MTA,42,20,7.1412,71,18,26.5896,11,3,99459,1997,15.2,9,19.8,18.4,7,True,0,0,0,False,Weston,MAPC
1297,W29042,4Q4,True,0.777777778,HWY   WELLESLEY ST,I  90 WB,NBI,MTA,42,20,7.8324,71,18,26.7408,11,3,99459,1997,15.2,9,19.8,18.4,7,True,0,0,0,False,Weston,MAPC
1298,W29043,4Q5,True,-1,I  90,HWY   OAK ST,NBI,MTA,42,20,14.0532,71,17,24.9072,17,2,3000,1997,9.1,7,62.2,12.6,6,True,0,0,0,False,Weston,MAPC
1299,W29044,4Q6,True,-1,WATER AQDCT AT SHAYLR LN,I  90,NBI,MTA,42,20,17.8296,71,17,0.9132,11,6,99459,1997,30.5,39,12.8,32.3,N,True,0,0,0,False,Weston,MAPC
1300,W29045,4Q7,True,-1,HWY   RIDGEWAY RD,I  90 EB,NBI,MTA,42,20,19.3956,71,16,39.648,11,3,99459,1997,15.2,29,14.6,18.6,7,True,0,0,0,False,Weston,MAPC
1301,W29045,4Q8,True,-1,HWY   RIDGEWAY RD,I  90 WB,NBI,MTA,42,20,20.1048,71,16,39.1296,11,3,99459,1997,15.2,29,14.6,18.6,7,True,0,0,0,False,Weston,MAPC
1302,W29053,4Q9,True,0.740740741,I  90,I  90 RAMP J,NBI,MTA,42,20,18,71,16,24,11,2,25682,1996,8.5,38,73.5,11,7,True,0,0,0,False,Weston,MAPC
1303,W29046,4QA,True,-1,WATER MDC AQUEDUCT,I  90 RAMPS J & L,NBI,MTA,42,20,24,71,16,24,11,4,52911,1996,8.5,36,15.8,34.7,N,True,0,0,0,True,Weston,MAPC
1304,W29047,4QB,True,-1,I  90 RAMPS J & L,HWY   PARK RD,NBI,MTA,42,20,25.242,71,16,14.6784,17,2,3000,1997,12.2,24,80.2,15.4,6,True,0,0,0,False,Weston,MAPC
1305,W29054,4QC,True,0.740740741,I  90,HWY   PARK RD,NBI,MTA,42,20,19.9644,71,16,7.806,17,2,3000,1997,12.2,46,78,15.4,7,True,0,0,0,False,Weston,MAPC
1306,W29055,4QD,True,-1,I  90 & RAMP K,I  90 RAMP G,NBI,MTA,42,20,18,71,16,0,11,2,112499,1996,6.7,0,69.8,9.1,5,True,0,0,0,False,Weston,MAPC
1307,W29057,4QE,True,-1,WATER MDC AQUEDUCT,I  90 RAMP G,NBI,MTA,42,20,24,71,16,0,11,2,25593,1996,6.1,45,37.2,8.5,5,True,0,0,0,True,Weston,MAPC
1308,W29056,4QF,True,0,OTHER MDC AQUEDUCT,I  90 RAMP H2,NBI,MTA,42,20,24,71,16,0,11,2,26342,1996,7.3,52,14.3,7.3,N,True,0,0,0,False,Weston,MAPC
1309,W29058,4QG,True,-1,I  90 RAMPS A & B,I  90 RAMP G,NBI,MTA,42,20,18,71,16,0,11,2,112499,1996,6.1,38,61.6,8.5,5,True,0,0,0,False,Weston,MAPC
1310,W29061,4QH,True,-1,WATER MDC AQUEDUCT,I  95 NB RAMP,NBI,MTA,42,20,18,71,16,0,17,2,26904,1996,9.1,0,8.5,11.6,N,True,0,0,0,False,Weston,MAPC
1311,N12064,4QJ,True,-1,COMB  I 95 & CHARLES RIV,I  90 RAMPS,NBI,MTA,42,20,29.6664,71,15,44.6148,11,4,111,1997,8.5,22,180.4,10.4,5,True,0,0,0,False,Newton,MAPC
1312,N12066,4QK,True,-1,COMB  I 95 & CHARLES RIV,I  90,NBI,MTA,42,20,27.2472,71,15,40.536,11,6,99459,1997,12.2,22,316.1,14,5,True,0,0,0,False,Newton,MAPC
1313,N12065,4QL,True,-1,WATER CHARLES RIVER,I  90 RAMPS A & B,NBI,MTA,42,20,27.294,71,15,36.162,11,4,111,1997,26.5,72,93.6,21.9,4,True,0,0,0,True,Newton,MAPC
1314,N12073,4QM,True,0.777777778,HWY   CHARLES ST,I  90,NBI,MTA,42,20,32.5644,71,15,27.2124,11,6,92541,1997,24.4,19,12.5,28,N,True,0,0,0,False,Newton,MAPC
1315,N12067,4QN,True,-1,RR    CSX/MBTA,I  90,NBI,MTA,42,20,34.8252,71,15,19.332,11,6,92541,2005,24.4,66,35.4,27.7,5,True,0,0,0,True,Newton,MAPC
1316,N12031,4QP,True,0.740740741,COMB  I 90 & CSX/MBTA,HWY   WOODLAND RD,NBI,MTA,42,20,41.0748,71,15,8.4312,19,2,700,1997,8.5,5,77.1,12.9,7,True,0,0,0,False,Newton,MAPC
1317,N12030,4QQ,True,-1,COMB  I 90 & CSX/MBTA,HWY   AUBURN ST,NBI,MTA,42,20,45.2184,71,14,49.2504,16,2,3000,1997,12.2,17,56.1,19,7,True,0,0,0,False,Newton,MAPC
1318,N12029,4QR,True,0.740740741,COMB  I 90 & CSX/MBTA,ST 30 COMM AVE,NBI,MTA,42,20,47.022,71,14,33.162,14,2,13600,1997,11,35,57,16.2,7,True,0,0,0,False,Newton,MAPC
1319,N12029,4QT,True,-1,COMB  I 90 & CSX/MBTA,ST 30 WB SERVCE RD,NBI,MTA,42,20,47.0616,71,14,32.6364,19,2,700,1997,11,35,57,15.3,5,True,0,0,0,False,Newton,MAPC
1320,N12068,4QU,True,-1,RR    CSX/MBTA,I  90 WB RAMP OFF,NBI,MTA,42,20,50.5896,71,14,9.1572,12,2,111,1997,10.7,47,17.1,12.8,6,True,0,0,0,False,Newton,MAPC
1321,N12074,4QV,True,-1,HWY   ACCESS RD,I  90 WB RAMP OFF,NBI,MTA,42,20,53.1312,71,14,7.5372,12,2,111,1997,10.7,25,21.3,16,6,True,0,0,0,False,Newton,MAPC
1322,N12027,4QW,True,-1,COMB  I 90 & CSX/MBTA,ST 16 WB/WSHGTN ST,NBI,MTA,42,20,50.0964,71,13,56.8848,12,2,13600,1997,8.5,0,54.9,11.9,4,True,0,0,0,True,Newton,MAPC
1323,N12015,4QX,True,-1,COMB  I 90 & CSX/MBTA,ST 16 EB/PUTNAM ST,NBI,MTA,42,20,51.162,71,13,45.4584,19,4,13600,1997,14.6,0,64,20.2,7,True,0,0,0,False,Newton,MAPC
1324,N12026,4QY,True,-1,COMB  I 90 & CSX/MBTA,HWY   HIGHLAND ST,NBI,MTA,42,20,51.99,71,13,37.9128,19,2,700,1997,9.1,16,52.1,13.5,6,True,0,0,0,False,Newton,MAPC
1325,N12025,4R0,True,0.740740741,COMB  I 90 & CSX/MBTA,HWY   CHESTNUT ST,NBI,MTA,42,20,52.4652,71,13,31.6992,16,2,7700,1997,10.4,0,47.5,15.9,7,True,0,0,0,False,Newton,MAPC
1326,N12022,4R1,True,-1,COMB  I 90 & CSX/MBTA,HWY   LOWELL AVE,NBI,MTA,42,21,1.4544,71,12,41.1084,17,2,3000,1997,10.4,63,61,15.9,6,True,0,0,0,False,Newton,MAPC
1327,N12021,4R2,True,-1,COMB  I 90 & CSX/MBTA,HWY   WALNUT ST,NBI,MTA,42,21,3.6252,71,12,27.684,16,4,13600,1997,11,89,44.8,15.2,6,True,0,0,0,False,Newton,MAPC
1328,N12020,4R3,True,-1,COMB  I 90 & CSX/MBTA,HWY   HARVARD ST,NBI,MTA,42,21,7.812,71,12,8.9316,19,2,700,1997,8.5,83,54.6,12.9,4,True,0,0,0,False,Newton,MAPC
1329,N12019,4R4,True,0.740740741,COMB  I 90 & CSX/MBTA,HWY   LEWIS TER,NBI,MTA,42,21,12.996,71,11,50.514,17,2,3000,1997,8.5,0,58.8,12.9,7,True,0,0,0,False,Newton,MAPC
1330,N12017,4R5,True,0.851851852,COMB  I 90 & CSX/MBTA,HWY   CHURCH ST,NBI,MTA,42,21,19.5192,71,11,26.3256,16,4,7700,1997,17.1,14,55.5,22.6,9,True,0,0,0,False,Newton,MAPC
1331,N12016,4R6,True,0.740740741,COMB  I 90 & CSX/MBTA,HWY   CENTRE AVE,NBI,MTA,42,21,21.1572,71,11,18.7764,14,4,13600,1997,17.7,0,51.2,24.4,7,True,0,0,0,False,Newton,MAPC
1332,N12069,4R7,True,-1,RR    CSX/MBTA,I  90 WB RAMP ON,NBI,MTA,42,21,24.462,71,11,7.4184,12,2,111,1997,7.3,41,21.9,9.4,7,True,0,0,0,False,Newton,MAPC
1333,N12014,4R8,True,-1,COMB  I 90 & CSX/MBTA,HWY   WASHNGTON ST,NBI,MTA,42,21,23.7888,71,11,3.1308,14,3,13600,1997,9.1,15,67.1,25.1,7,True,0,0,0,False,Newton,MAPC
1334,N12070,4R9,True,0.740740741,RR    CSX/MBTA,I  90 WB RAMP OFF,NBI,MTA,42,21,26.1108,71,10,58.7028,12,2,111,1997,9.1,0,31.1,11.3,8,True,0,0,0,False,Newton,MAPC
1335,N12013,4RA,True,-1,COMB  I 90 & CSX/MBTA,HWY   ST JAMES ST,NBI,MTA,42,21,25.7508,71,10,53.5872,19,2,700,1997,8.5,43,84.4,12.9,5,True,0,0,0,False,Newton,MAPC
1336,N12071,4RB,True,-1,RR    CSX/MBTA,I  90,NBI,MTA,42,21,27.5796,71,10,28.218,11,4,105465,2005,15.2,74,58.8,16.5,5,True,0,0,0,True,Newton,MAPC
1337,B27018,4RC,True,-1,COMB  I 90 & CSX/MBTA,HWY   CARLTON ST,NBI,MTA,42,20,58.596,71,6,35.1396,14,4,700,1997,20.1,0,61.6,19.9,6,True,0,0,0,False,Brookline,MAPC
1338,B16058,4RD,True,-1,COMB  I90&CSX/MBTA&LNCLN,HWY   EVERETT ST,NBI,MTA,42,21,26.1324,71,8,18.978,17,2,3300,1997,8.5,0,131.7,13.1,6,True,0,0,0,False,Boston,MAPC
1339,B16056,4RE,True,-1,COMB  I 90 & MBTA/CSX,HWY   CAMBRIDGE ST,NBI,MTA,42,21,22.9392,71,7,50.1672,14,6,19900,1997,22.6,0,152.7,23.5,4,True,0,0,0,True,Boston,MAPC
1340,B16046,4RF,True,-1,COMB  I 90 & MBTA/CSX,ST 28 NB/COLUMBUS,NBI,MTA,42,20,52.4688,71,4,23.0232,14,4,111,1997,18.3,48,58.2,25.2,6,True,0,0,0,False,Boston,MAPC
1341,B16353,4RG,True,-1,HWY   SERVICE RD,I  90,NBI,MTA,42,21,24,71,7,42,11,8,37041,1996,14.6,0,10.4,15.2,6,True,0,0,0,False,Boston,MAPC
1342,B16354,4RH,True,-1,RR    CSX LEAD TRACK,I  90,NBI,MTA,42,21,24,71,7,42,11,8,131737,1996,14.6,62,18,16.5,6,True,0,0,0,False,Boston,MAPC
1343,B16060,4RJ,True,-1,US 20 N BEACON ST,I  90 EB,NBI,MTA,42,21,27.81,71,9,18.6588,11,4,105465,1997,16.05,45,37.8,17.5,6,True,0,0,0,False,Boston,MAPC
1344,B16060,4RK,True,-1,US 20 N BEACON ST,I  90 WB,NBI,MTA,42,21,28.4724,71,9,19.5876,11,4,105465,1997,15.2,45,37.8,17.5,4,True,0,0,0,True,Boston,MAPC
1345,B16061,4RL,True,-1,HWY   PARSONS ST,I  90 EB,NBI,MTA,42,21,27.4932,71,9,29.5488,11,4,105465,1997,16.04,24,19.2,17.7,5,True,0,0,0,False,Boston,MAPC
1346,B16061,4RM,True,-1,HWY   PARSONS ST,I  90 WB,NBI,MTA,42,21,28.1736,71,9,29.9664,11,4,105465,1997,16.04,24,19.2,17.7,6,True,0,0,0,False,Boston,MAPC
1347,B16078,4RN,True,-1,COMB  I 90 & AMTRAK/MBTA,HWY   HARRISON AVE,NBI,MTA,42,20,48.3504,71,3,48.6288,16,4,8900,1997,14.6,0,63.7,20.2,8,True,0,0,0,False,Boston,MAPC
1348,B16355,4RP,True,-1,COMB  I90 W ONRP A & CSX,I  90 WB RAMP ON E,NBI,MTA,42,21,30.9384,71,7,20.6508,12,1,111,1997,7.9,0,53,10.1,5,True,0,0,0,False,Boston,MAPC
1349,B16080,4RQ,True,-1,COMB  I 90 & MBTA/CSX,HWY   SHAWMUT AVE,NBI,MTA,42,20,50.0388,71,3,58.5792,11,4,8900,1997,13.4,7,42.7,19.2,4,True,0,0,0,True,Boston,MAPC
1350,B16356,4RR,True,-1,COMB  I90 W ONRP A & CSX,I  90 EB RAMP ON F,NBI,MTA,42,21,31.6368,71,7,20.0424,12,2,19900,1997,9.8,12,44.8,11.9,5,True,0,0,0,False,Boston,MAPC
